pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim
160.01936173,0.00000354,-0.00000354,0,,,,,,,,
,,,,3.023,0.251,-0.723,0,,,,
92.43629730,0.00090420,-0.00090420,0,2.590,1.030,-0.180,0,60.200000,29.600000,-29.600000,0
92.43697800,0.00103500,-0.00103500,0,,,,0,,,,0
92.43665886,0.00000840,-0.00000840,0,,,,,,,,
92.43629730,0.00090420,-0.00090420,0,2.590,1.030,-0.180,0,60.200000,29.600000,-29.600000,0
92.43629730,0.00090420,-0.00090420,0,2.590,1.030,-0.180,0,60.200000,29.600000,-29.600000,0
92.43669401,0.00049312,-0.00049312,0,,,,,,,,
92.43629730,0.00090420,-0.00090420,0,3.040,0.370,-0.630,0,,,,
92.43697800,0.00103500,-0.00103500,0,2.890,0.590,-0.250,0,47.100000,23.300000,-23.300000,0
16.58617620,0.00022140,-0.00022140,0,1.390,0.540,-0.110,0,18.020000,3.300000,-3.300000,0
16.58617620,0.00022140,-0.00022140,0,1.390,0.540,-0.110,0,18.020000,3.300000,-3.300000,0
16.58603290,0.00019240,-0.00019240,0,,,,0,,,,0
16.58589758,0.00027241,-0.00027241,0,,,,,,,,
16.58603290,0.00019240,-0.00019240,0,2.090,0.330,-0.450,0,18.000000,1.400000,-1.400000,0
16.58617620,0.00022140,-0.00022140,0,1.390,0.540,-0.110,0,18.020000,3.300000,-3.300000,0
,,,,2.369,0.223,-0.201,0,,,,
16.58617620,0.00022140,-0.00022140,0,1.510,0.350,-0.140,0,,,,
61.56859970,,,0,3.126,,,0,,,,
61.56946200,0.00157300,-0.00157300,0,1.620,0.630,-0.130,0,53.100000,13.700000,-13.700000,0
61.56976500,0.00180400,-0.00180400,0,2.440,0.390,-0.530,0,43.000000,15.500000,-15.500000,0
61.56946200,0.00157300,-0.00157300,0,1.620,0.630,-0.130,0,53.100000,13.700000,-13.700000,0
61.56976500,0.00180400,-0.00180400,0,,,,0,,,,0
16.75250770,0.00009820,-0.00009820,0,3.650,2.080,-2.290,0,27.200000,12.900000,-12.900000,0
16.75250770,0.00009820,-0.00009820,0,,,,0,,,,0
16.75247397,0.00007595,-0.00007595,0,,,,,,,,
16.75255007,0.00006460,-0.00006460,0,1.490,0.280,-0.160,0,,,,
16.75241848,0.00000636,-0.00000636,0,,,,,,,,
16.75255007,0.00006460,-0.00006460,0,3.690,2.870,-2.110,0,29.400000,12.100000,-12.100000,0
16.75255007,0.00006460,-0.00006460,0,3.690,2.870,-2.110,0,29.400000,12.100000,-12.100000,0
,,,,1.260,0.268,-0.178,0,,,,
16.75255007,0.00006460,-0.00006460,0,3.690,2.870,-2.110,0,29.400000,12.100000,-12.100000,0
15.02179830,0.00010750,-0.00010750,0,1.410,0.270,-0.230,0,,,,
15.02197840,0.00041540,-0.00041540,0,1.770,0.290,-0.380,0,7.300000,3.600000,-3.600000,0
15.02179830,0.00010750,-0.00010750,0,0.840,0.560,-0.110,0,25.310000,2.600000,-2.600000,0
15.02197840,0.00041540,-0.00041540,0,,,,0,,,,0
15.02179830,0.00010750,-0.00010750,0,0.840,0.560,-0.110,0,25.310000,2.600000,-2.600000,0
15.02180714,0.00001737,-0.00001737,0,,,,,,,,
15.02179830,0.00010750,-0.00010750,0,0.840,0.560,-0.110,0,25.310000,2.600000,-2.600000,0
91.08048200,0.00176900,-0.00176900,0,3.070,0.460,-0.570,0,,,,
91.08048200,0.00176900,-0.00176900,0,3.340,1.390,-0.360,0,37.900000,18.800000,-18.800000,0
91.07862400,0.00140600,-0.00140600,0,3.260,1.030,-0.440,0,33.700000,16.200000,-16.200000,0
91.08048200,0.00176900,-0.00176900,0,3.340,1.390,-0.360,0,37.900000,18.800000,-18.800000,0
91.07862718,0.00003898,-0.00003898,0,,,,,,,,
,,,,3.711,0.419,-0.664,0,,,,
91.08184518,0.00054813,-0.00054813,0,,,,,,,,
91.08048200,0.00176900,-0.00176900,0,3.340,1.390,-0.360,0,37.900000,18.800000,-18.800000,0
91.07862400,0.00140600,-0.00140600,0,,,,0,,,,0
85.27245900,0.00257500,-0.00257500,0,3.850,1.070,-0.710,0,18.150000,9.100000,-9.100000,0
85.27325600,0.00195400,-0.00195400,0,3.010,1.030,-0.480,0,65.800000,24.500000,-24.500000,0
85.27405516,0.00002723,-0.00002723,0,,,,,,,,
85.27325600,0.00195400,-0.00195400,0,2.940,0.720,-0.320,0,,,,
85.27325600,0.00195400,-0.00195400,0,3.010,1.030,-0.480,0,65.800000,24.500000,-24.500000,0
85.27245900,0.00257500,-0.00257500,0,,,,0,,,,0
85.27325600,0.00195400,-0.00195400,0,3.010,1.030,-0.480,0,65.800000,24.500000,-24.500000,0
64.65880170,0.00078000,-0.00078000,0,1.790,0.890,-0.150,0,65.900000,10.700000,-10.700000,0
64.65843790,0.00051370,-0.00051370,0,,,,,,,,
64.65880170,0.00078000,-0.00078000,0,1.790,0.890,-0.150,0,65.900000,10.700000,-10.700000,0
64.65880170,0.00078000,-0.00078000,0,1.790,0.890,-0.150,0,65.900000,10.700000,-10.700000,0
64.65886514,0.00001583,-0.00001583,0,,,,,,,,
64.65891660,0.00089750,-0.00089750,0,,,,0,,,,0
64.65891660,0.00089750,-0.00089750,0,2.120,0.350,-0.420,0,64.750000,4.600000,-4.600000,0
64.65880170,0.00078000,-0.00078000,0,2.220,0.910,-0.360,0,,,,
,,,,2.070,0.167,-0.128,0,,,,
8.74195250,0.00007241,-0.00007241,0,,,,,,,,
8.74199772,0.00008621,-0.00008621,0,1.690,0.690,-0.180,0,15.720000,1.900000,-1.900000,0
8.74192361,0.00008714,-0.00008714,0,1.940,0.300,-0.300,0,16.020000,1.200000,-1.200000,0
8.74199772,0.00008621,-0.00008621,0,1.690,0.690,-0.180,0,15.720000,1.900000,-1.900000,0
8.74199772,0.00008621,-0.00008621,0,1.690,0.690,-0.180,0,15.720000,1.900000,-1.900000,0
8.74192361,0.00008714,-0.00008714,0,,,,0,,,,0
8.74199772,0.00008621,-0.00008621,0,1.660,0.290,-0.160,0,,,,
48.05336608,0.00046175,-0.00046175,0,,,,,,,,
48.05068780,0.00099680,-0.00099680,0,,,,0,,,,0
48.05201677,0.00002311,-0.00002311,0,,,,,,,,
48.05140500,0.00093310,-0.00093310,0,1.330,0.110,-0.090,0,,,,
48.05140500,0.00093310,-0.00093310,0,1.460,0.560,-0.160,0,48.270000,4.500000,-4.500000,0
48.05140500,0.00093310,-0.00093310,0,1.460,0.560,-0.160,0,48.270000,4.500000,-4.500000,0
48.05140500,0.00093310,-0.00093310,0,1.460,0.560,-0.160,0,48.270000,4.500000,-4.500000,0
48.05068780,0.00099680,-0.00099680,0,2.360,0.420,-0.780,0,45.800000,11.000000,-11.000000,0
,,,,1.187,0.072,-0.074,0,,,,
44.20080000,0.00065530,-0.00065530,0,1.190,2.440,-0.120,0,54.300000,22.000000,-22.000000,0
44.20184020,0.00034810,-0.00034810,0,,,,0,,,,0
44.20080000,0.00065530,-0.00065530,0,1.190,0.250,-0.140,0,,,,
44.20223994,0.00000991,-0.00000991,0,,,,,,,,
44.20184020,0.00034810,-0.00034810,0,1.140,0.120,-0.120,0,65.000000,22.100000,-22.100000,0
44.20080000,0.00065530,-0.00065530,0,1.190,2.440,-0.120,0,54.300000,22.000000,-22.000000,0
44.20080000,0.00065530,-0.00065530,0,1.190,2.440,-0.120,0,54.300000,22.000000,-22.000000,0
44.20412551,0.00016502,-0.00016502,0,,,,,,,,
4.94279853,0.00002203,-0.00002203,0,15.320,0.354,-0.354,0,,,,
4.94278340,0.00000023,-0.00000023,0,10.770,1.800,-0.670,0,11.033000,0.192000,-0.192000,0
4.94278342,0.00000025,-0.00000025,0,10.620,1.440,-0.730,0,10.970000,0.243000,-0.243000,0
4.94278340,0.00000023,-0.00000023,0,10.980,0.510,-0.400,0,,,,
4.94278333,0.00000005,-0.00000005,0,,,,,,,,
,,,,13.347,0.611,-0.579,0,,,,
4.94278342,0.00000025,-0.00000025,0,,,,0,,,,0
4.94278200,0.00001300,-0.00001300,0,14.448,0.605,-0.605,0,9.998000,0.048210,-0.047750,0
4.94278340,0.00000023,-0.00000023,0,10.770,1.800,-0.670,0,11.033000,0.192000,-0.192000,0
4.94278200,0.00000130,-0.00000130,0,10.760,0.670,-0.780,0,12.800000,1.200000,-1.500000,0
4.94278382,0.00000017,-0.00000017,0,,,,,,,,
4.94278340,0.00000023,-0.00000023,0,10.770,1.800,-0.670,0,11.033000,0.192000,-0.192000,0
4.94278090,0.00000140,-0.00000140,0,10.761,0.673,-0.785,0,,,,
4.94278327,0.00000093,-0.00000093,0,11.970,0.850,-0.850,0,10.340000,0.550000,-0.550000,0
,,,,1.161,0.083,-0.071,0,,,,
3.42804168,0.00001268,-0.00001268,0,1.340,0.540,-0.130,0,10.960000,2.200000,-2.200000,0
3.42806306,0.00001990,-0.00001990,0,1.210,0.140,-0.100,0,10.940000,1.100000,-1.100000,0
3.42804168,0.00001268,-0.00001268,0,1.290,0.090,-0.070,0,,,,
3.42812900,0.00003200,-0.00003200,0,1.300,0.530,-0.530,0,10.000000,2.700000,-2.700000,0
3.42804168,0.00001268,-0.00001268,0,1.340,0.540,-0.130,0,10.960000,2.200000,-2.200000,0
3.42804989,0.00001800,-0.00001800,0,,,,,,,,
3.42806306,0.00001990,-0.00001990,0,,,,0,,,,0
3.42804168,0.00001268,-0.00001268,0,1.340,0.540,-0.130,0,10.960000,2.200000,-2.200000,0
3.42805400,0.00002600,-0.00002600,0,1.250,0.190,-0.190,0,,,,
7.38199600,0.00001300,-0.00001300,0,3.700,1.500,-1.500,0,16.600000,4.500000,-4.500000,0
7.38197725,0.00000618,-0.00000618,0,3.580,0.300,-0.190,0,,,,
7.38198893,0.00000107,-0.00000107,0,,,,,,,,
7.38199800,0.00001000,-0.00001000,0,3.690,0.590,-0.590,0,,,,
7.38198021,0.00000716,-0.00000716,0,,,,0,,,,0
7.38197725,0.00000618,-0.00000618,0,3.700,1.500,-0.350,0,16.520000,7.400000,-7.400000,0
7.38197725,0.00000618,-0.00000618,0,3.700,1.500,-0.350,0,16.520000,7.400000,-7.400000,0
,,,,3.291,0.170,-0.152,0,,,,
7.38195717,0.00000583,-0.00000583,0,,,,,,,,
7.38197725,0.00000618,-0.00000618,0,3.700,1.500,-0.350,0,16.520000,7.400000,-7.400000,0
7.38198021,0.00000716,-0.00000716,0,3.420,0.410,-0.270,0,18.652000,0.422000,-0.422000,0
12.56092796,0.00002225,-0.00002225,0,2.780,0.180,-0.130,0,,,,
12.56092796,0.00002225,-0.00002225,0,2.880,1.170,-0.270,0,26.563000,0.371000,-0.371000,0
12.56092796,0.00002225,-0.00002225,0,2.880,1.170,-0.270,0,26.563000,0.371000,-0.371000,0
12.56091000,0.00004500,-0.00004500,0,2.900,1.200,-1.200,0,23.700000,6.400000,-6.400000,0
12.56093000,0.00003600,-0.00003600,0,2.790,0.410,-0.410,0,,,,
,,,,2.637,0.151,-0.128,0,,,,
12.56096618,0.00002653,-0.00002653,0,2.740,0.330,-0.210,0,26.188000,0.104000,-0.104000,0
12.56092796,0.00002225,-0.00002225,0,2.880,1.170,-0.270,0,26.563000,0.371000,-0.371000,0
12.56096618,0.00002653,-0.00002653,0,,,,0,,,,0
12.56092703,0.00000210,-0.00000210,0,,,,,,,,
12.56103295,0.00001915,-0.00001915,0,,,,,,,,
30.82610430,0.00020790,-0.00020790,0,3.180,0.380,-0.240,0,16.690000,8.300000,-8.300000,0
30.82583565,0.00008408,-0.00008408,0,,,,,,,,
30.82610430,0.00020790,-0.00020790,0,,,,0,,,,0
,,,,3.063,0.152,-0.641,0,,,,
30.82655700,0.00019900,-0.00019900,0,3.120,0.550,-0.550,0,,,,
30.82613819,0.00000531,-0.00000531,0,,,,,,,,
30.82647130,0.00011680,-0.00011680,0,2.880,0.170,-0.350,0,,,,
30.82701000,0.00021000,-0.00021000,0,2.600,1.100,-1.100,0,43.000000,12.000000,-12.000000,0
30.82647130,0.00011680,-0.00011680,0,2.950,1.190,-0.280,0,27.900000,13.700000,-13.700000,0
30.82647130,0.00011680,-0.00011680,0,2.950,1.190,-0.280,0,27.900000,13.700000,-13.700000,0
30.82647130,0.00011680,-0.00011680,0,2.950,1.190,-0.280,0,27.900000,13.700000,-13.700000,0
637.20930000,0.01690000,-0.01540000,0,3.640,0.520,-0.390,0,291.100000,62.900000,-106.500000,0
15.03306230,0.00018830,-0.00018830,0,2.180,0.330,-0.480,0,8.600000,4.300000,-4.300000,0
15.03301050,0.00016120,-0.00016120,0,1.080,0.420,-0.140,0,21.210000,7.600000,-7.600000,0
15.03301050,0.00016120,-0.00016120,0,1.200,0.220,-0.150,0,,,,
,,,,1.890,0.278,-0.356,0,,,,
15.03301050,0.00016120,-0.00016120,0,1.080,0.420,-0.140,0,21.210000,7.600000,-7.600000,0
15.03301050,0.00016120,-0.00016120,0,1.080,0.420,-0.140,0,21.210000,7.600000,-7.600000,0
15.03275505,0.00019929,-0.00019929,0,,,,,,,,
15.03306230,0.00018830,-0.00018830,0,,,,0,,,,0
14.55664151,0.00012966,-0.00012966,0,,,,,,,,
14.55645330,0.00011210,-0.00011210,0,1.560,0.680,-0.250,0,,,,
,,,,1.148,0.071,-0.070,0,,,,
14.55645330,0.00011210,-0.00011210,0,1.380,0.910,-0.180,0,16.960000,8.200000,-8.200000,0
14.55645330,0.00011210,-0.00011210,0,1.380,0.910,-0.180,0,16.960000,8.200000,-8.200000,0
14.55645330,0.00011210,-0.00011210,0,1.380,0.910,-0.180,0,16.960000,8.200000,-8.200000,0
14.55656180,0.00012220,-0.00012220,0,1.080,0.140,-0.060,0,24.640000,1.100000,-1.100000,0
14.55656180,0.00012220,-0.00012220,0,,,,0,,,,0
41.70964786,0.00042214,-0.00042214,0,,,,,,,,
41.70836290,0.00034850,-0.00034850,0,2.110,0.990,-0.250,0,33.100000,11.300000,-11.300000,0
41.70840630,0.00031580,-0.00031580,0,2.190,0.630,-0.270,0,28.500000,12.200000,-12.200000,0
41.70836290,0.00034850,-0.00034850,0,2.110,0.990,-0.250,0,33.100000,11.300000,-11.300000,0
41.70836290,0.00034850,-0.00034850,0,3.180,1.120,-0.640,0,,,,
41.70836290,0.00034850,-0.00034850,0,2.110,0.990,-0.250,0,33.100000,11.300000,-11.300000,0
41.70850538,0.00001073,-0.00001073,0,,,,,,,,
,,,,3.368,0.617,-0.308,0,,,,
41.70840630,0.00031580,-0.00031580,0,,,,0,,,,0
96.16664672,0.00001728,-0.00001728,0,,,,,,,,
96.16956900,0.00108600,-0.00108600,0,,,,0,,,,0
96.16987000,0.00118000,-0.00118000,0,2.140,0.440,-0.160,0,97.500000,22.100000,-22.100000,0
96.16987000,0.00118000,-0.00118000,0,2.140,0.440,-0.160,0,97.500000,22.100000,-22.100000,0
96.16987000,0.00118000,-0.00118000,0,2.140,0.440,-0.160,0,97.500000,22.100000,-22.100000,0
,,,,3.095,0.323,-0.269,0,,,,
96.16900198,0.00052079,-0.00052079,0,,,,,,,,
96.16956900,0.00108600,-0.00108600,0,2.070,0.330,-0.140,0,100.540000,6.800000,-6.800000,0
96.16987000,0.00118000,-0.00118000,0,2.270,0.190,-0.230,0,,,,
82.30536300,0.00002830,-0.00002830,0,,,,,,,,
82.30391400,0.00144000,-0.00144000,0,4.470,0.650,-0.980,0,23.100000,10.600000,-10.600000,0
82.30391400,0.00144000,-0.00144000,0,,,,0,,,,0
82.30962532,0.00032314,-0.00032314,0,,,,,,,,
82.30400300,0.00159300,-0.00159300,0,2.270,0.990,-0.200,0,46.507400,0.018200,-0.018200,0
82.30400300,0.00159300,-0.00159300,0,2.270,0.990,-0.200,0,46.507400,0.018200,-0.018200,0
82.30400300,0.00159300,-0.00159300,0,2.270,0.990,-0.200,0,46.507400,0.018200,-0.018200,0
82.30400300,0.00159300,-0.00159300,0,2.130,0.230,-0.190,0,,,,
,,,,6.193,0.995,-1.055,0,,,,
30.86093660,0.00022520,-0.00022520,0,1.130,0.420,-0.150,0,55.700000,16.900000,-16.900000,0
30.86097830,0.00020370,-0.00020370,0,,,,0,,,,0
30.86088800,0.00000629,-0.00000629,0,,,,,,,,
30.86097830,0.00020370,-0.00020370,0,1.080,0.140,-0.050,0,30.500000,15.200000,-15.200000,0
30.86093660,0.00022520,-0.00022520,0,1.130,0.420,-0.150,0,55.700000,16.900000,-16.900000,0
30.86082238,0.00022417,-0.00022417,0,,,,,,,,
,,,,1.591,0.253,-0.231,0,,,,
30.86093660,0.00022520,-0.00022520,0,0.930,0.050,-0.050,0,,,,
30.86093660,0.00022520,-0.00022520,0,1.130,0.420,-0.150,0,55.700000,16.900000,-16.900000,0
,,,,2.357,0.284,-0.261,0,,,,
14.03291540,0.00028110,-0.00028110,0,1.460,0.590,-0.140,0,15.820000,2.000000,-2.000000,0
14.03208101,0.00029233,-0.00029233,0,,,,,,,,
14.03287750,0.00029070,-0.00029070,0,1.450,0.460,-0.150,0,16.250000,3.300000,-3.300000,0
14.03291540,0.00028110,-0.00028110,0,1.460,0.590,-0.140,0,15.820000,2.000000,-2.000000,0
14.03291540,0.00028110,-0.00028110,0,1.320,0.190,-0.130,0,,,,
14.03287750,0.00029070,-0.00029070,0,,,,0,,,,0
14.03291540,0.00028110,-0.00028110,0,1.460,0.590,-0.140,0,15.820000,2.000000,-2.000000,0
16.05050834,0.00001403,-0.00001403,0,,,,,,,,
16.05044901,0.00008692,-0.00008692,0,,,,,,,,
16.05054640,0.00013870,-0.00013870,0,,,,0,,,,0
16.05054640,0.00013870,-0.00013870,0,0.810,0.070,-0.030,0,38.660000,2.300000,-2.300000,0
16.05062130,0.00014470,-0.00014470,0,0.840,0.090,-0.090,0,,,,
,,,,0.772,0.058,-0.044,0,,,,
16.05062130,0.00014470,-0.00014470,0,0.870,0.510,-0.120,0,42.080000,3.200000,-3.200000,0
16.05062130,0.00014470,-0.00014470,0,0.870,0.510,-0.120,0,42.080000,3.200000,-3.200000,0
16.05062130,0.00014470,-0.00014470,0,0.870,0.510,-0.120,0,42.080000,3.200000,-3.200000,0
,,,,2.405,0.124,-0.542,0,,,,
20.70565040,0.00054990,-0.00054990,0,0.980,0.410,-0.130,0,17.540000,2.300000,-2.300000,0
20.70565040,0.00054990,-0.00054990,0,1.330,0.530,-0.260,0,,,,
20.70571530,0.00075980,-0.00075980,0,3.220,0.560,-1.040,0,6.900000,3.400000,-3.400000,0
20.70565040,0.00054990,-0.00054990,0,0.980,0.410,-0.130,0,17.540000,2.300000,-2.300000,0
20.70571530,0.00075980,-0.00075980,0,,,,0,,,,0
20.70565040,0.00054990,-0.00054990,0,0.980,0.410,-0.130,0,17.540000,2.300000,-2.300000,0
25.43213380,0.00029267,-0.00029267,0,,,,,,,,
25.43378640,0.00032150,-0.00032150,0,2.000,0.340,-0.250,0,29.510000,3.500000,-3.500000,0
,,,,2.664,0.232,-0.217,0,,,,
25.43381970,0.00031140,-0.00031140,0,1.910,0.880,-0.200,0,30.660000,2.200000,-2.200000,0
25.43359187,0.00001946,-0.00001946,0,,,,,,,,
25.43381970,0.00031140,-0.00031140,0,1.910,0.880,-0.200,0,30.660000,2.200000,-2.200000,0
25.43381970,0.00031140,-0.00031140,0,1.910,0.880,-0.200,0,30.660000,2.200000,-2.200000,0
25.43378640,0.00032150,-0.00032150,0,,,,0,,,,0
25.43381970,0.00031140,-0.00031140,0,1.850,0.370,-0.160,0,,,,
15.22894462,0.00000131,-0.00000131,0,,,,,,,,
15.22895514,0.00002092,-0.00002092,0,3.000,0.640,-0.280,0,30.600000,14.200000,-14.200000,0
15.22895698,0.00002008,-0.00002008,0,2.980,1.160,-0.240,0,35.800000,14.200000,-14.200000,0
15.22895698,0.00002008,-0.00002008,0,2.980,1.160,-0.240,0,35.800000,14.200000,-14.200000,0
15.22895698,0.00002008,-0.00002008,0,2.980,1.160,-0.240,0,35.800000,14.200000,-14.200000,0
,,,,3.038,0.292,-0.364,0,,,,
15.22895800,0.00003000,-0.00003000,0,3.060,1.530,-1.530,0,,,,
15.22899700,0.00006200,-0.00006200,0,2.800,1.900,-1.900,0,35.000000,16.000000,-16.000000,0
15.22896598,0.00001821,-0.00001821,0,,,,,,,,
15.22895698,0.00002008,-0.00002008,0,3.010,0.240,-0.270,0,,,,
15.22895514,0.00002092,-0.00002092,0,,,,0,,,,0
24.67486397,0.00006943,-0.00006943,0,,,,,,,,
24.67464211,0.00008292,-0.00008292,0,2.090,0.820,-0.170,0,61.990000,4.900000,-4.900000,0
24.67464211,0.00008292,-0.00008292,0,2.090,0.820,-0.170,0,61.990000,4.900000,-4.900000,0
24.67458244,0.00008145,-0.00008145,0,,,,0,,,,0
24.67424000,0.00023000,-0.00023000,0,2.200,1.400,-1.400,0,49.000000,22.000000,-22.000000,0
24.67464211,0.00008292,-0.00008292,0,2.090,0.190,-0.140,0,,,,
,,,,2.360,0.277,-0.310,0,,,,
24.67458244,0.00008145,-0.00008145,0,2.330,0.500,-0.220,0,35.800000,17.300000,-17.300000,0
24.67461200,0.00010600,-0.00010600,0,2.090,1.040,-1.040,0,,,,
24.67477116,0.00000440,-0.00000440,0,,,,,,,,
24.67464211,0.00008292,-0.00008292,0,2.090,0.820,-0.170,0,61.990000,4.900000,-4.900000,0
84.70413900,0.00185800,-0.00185800,0,,,,0,,,,0
84.70392100,0.00189600,-0.00189600,0,2.970,1.670,-0.350,0,63.380000,2.100000,-2.100000,0
84.70392100,0.00189600,-0.00189600,0,3.360,1.230,-0.560,0,,,,
84.70686888,0.00055365,-0.00055365,0,,,,,,,,
84.70392100,0.00189600,-0.00189600,0,2.970,1.670,-0.350,0,63.380000,2.100000,-2.100000,0
84.70392100,0.00189600,-0.00189600,0,2.970,1.670,-0.350,0,63.380000,2.100000,-2.100000,0
,,,,3.530,0.297,-0.269,0,,,,
84.70413900,0.00185800,-0.00185800,0,4.170,0.730,-0.890,0,63.720000,5.100000,-5.100000,0
84.70362945,0.00003153,-0.00003153,0,,,,,,,,
23.23827920,0.00022200,-0.00022200,0,2.280,1.220,-0.630,0,21.570000,2.600000,-2.600000,0
23.23855870,0.00044830,-0.00044830,0,,,,0,,,,0
23.23827920,0.00022200,-0.00022200,0,2.280,1.220,-0.630,0,21.570000,2.600000,-2.600000,0
23.23827920,0.00022200,-0.00022200,0,2.280,1.220,-0.630,0,21.570000,2.600000,-2.600000,0
23.23827920,0.00022200,-0.00022200,0,1.680,0.690,-0.240,0,,,,
23.23801825,0.00004152,-0.00004152,0,,,,,,,,
23.23855870,0.00044830,-0.00044830,0,2.180,0.640,-0.570,0,19.960000,7.700000,-7.700000,0
23.23853558,0.00011553,-0.00011553,0,,,,,,,,
,,,,2.610,0.230,-0.219,0,,,,
20.35972599,0.00005874,-0.00005874,0,1.240,0.110,-0.110,0,82.480000,7.500000,-7.500000,0
20.35971899,0.00005479,-0.00005479,0,,,,0,,,,0
20.35986852,0.00003090,-0.00003090,0,,,,,,,,
20.35975749,0.00000289,-0.00000289,0,,,,,,,,
20.35972599,0.00005874,-0.00005874,0,1.240,0.110,-0.110,0,82.480000,7.500000,-7.500000,0
20.35971899,0.00005479,-0.00005479,0,0.800,0.120,-0.160,0,31.300000,15.400000,-15.400000,0
20.35972200,0.00007600,-0.00007600,0,0.800,0.130,-0.130,0,60.100000,11.400000,-2.900000,0
20.35972599,0.00005874,-0.00005874,0,1.180,0.070,-0.110,0,,,,
20.35972599,0.00005874,-0.00005874,0,1.240,0.110,-0.110,0,82.480000,7.500000,-7.500000,0
160.88465087,0.00007718,-0.00007718,0,8.460,1.380,-0.730,0,,,,
160.88462604,0.00000415,-0.00000415,0,,,,,,,,
160.88446839,0.00004646,-0.00004646,0,,,,,,,,
160.88465087,0.00007718,-0.00007718,0,9.160,3.910,-1.840,0,120.000000,12.300000,-12.300000,0
160.88451966,0.00008794,-0.00008794,0,9.090,3.040,-2.020,0,117.700000,11.000000,-11.000000,0
160.88465087,0.00007718,-0.00007718,0,9.160,3.910,-1.840,0,120.000000,12.300000,-12.300000,0
160.88465087,0.00007718,-0.00007718,0,9.160,3.910,-1.840,0,120.000000,12.300000,-12.300000,0
,,,,7.860,0.335,-0.324,0,,,,
160.88451966,0.00008794,-0.00008794,0,,,,0,,,,0
160.88420000,0.00110000,-0.00280000,0,8.594,0.036,-0.022,0,,,,
841.40000000,8.10000000,-5.30000000,0,,,,,,,,
,,,,12.185,0.525,-0.497,0,,,,
217.83176260,0.00010580,-0.00010580,0,22.020,7.250,-10.730,0,83.760000,1.800000,-1.800000,0
217.83184293,0.00008507,-0.00008507,0,,,,0,,,,0
217.83176260,0.00010580,-0.00010580,0,11.820,0.600,-0.510,0,,,,
217.83176260,0.00010580,-0.00010580,0,22.020,7.250,-10.730,0,83.760000,1.800000,-1.800000,0
217.83201452,0.00000023,-0.00000023,0,,,,,,,,
217.83184000,0.00012000,-0.00012000,0,12.420,0.258,-0.258,0,125.600000,2.200000,-2.200000,0
217.83184293,0.00008507,-0.00008507,0,11.170,2.030,-0.810,0,84.956000,0.222000,-0.222000,0
217.83370228,0.00000134,-0.00000134,0,,,,,,,,
217.83176260,0.00010580,-0.00010580,0,22.020,7.250,-10.730,0,83.760000,1.800000,-1.800000,0
10.51421162,0.00005536,-0.00005536,0,,,,0,,,,0
10.51420148,0.00005207,-0.00005207,0,1.920,0.640,-0.930,0,20.790000,5.100000,-5.100000,0
10.51410000,,,0,1.320,,,0,,,,
10.51419715,0.00000839,-0.00000839,0,,,,,,,,
10.51420148,0.00005207,-0.00005207,0,1.920,0.640,-0.930,0,20.790000,5.100000,-5.100000,0
10.51418100,0.00003900,-0.00003900,0,1.176,0.057,-0.044,0,16.630000,0.290000,-0.290000,0
10.51420148,0.00005207,-0.00005207,0,1.920,0.640,-0.930,0,20.790000,5.100000,-5.100000,0
10.51421162,0.00005536,-0.00005536,0,1.250,0.230,-0.090,0,10.400000,5.100000,-5.100000,0
214.31204390,0.00014270,-0.00014270,0,9.170,1.640,-0.930,0,106.690700,0.029900,-0.029900,0
,,,,10.539,0.465,-0.440,0,,,,
214.31141640,0.00012750,-0.00012750,0,9.330,5.290,-1.860,0,107.360000,1.000000,-1.000000,0
214.31141640,0.00012750,-0.00012750,0,9.330,5.290,-1.860,0,107.360000,1.000000,-1.000000,0
214.31141640,0.00012750,-0.00012750,0,9.330,5.290,-1.860,0,107.360000,1.000000,-1.000000,0
214.31141640,0.00012750,-0.00012750,0,9.550,0.770,-0.640,0,,,,
214.31154870,0.00000526,-0.00000526,0,,,,,,,,
214.31177189,0.00006872,-0.00006872,0,,,,,,,,
214.31204390,0.00014270,-0.00014270,0,,,,0,,,,0
7.25931979,0.00003612,-0.00003612,0,1.610,0.590,-0.200,0,8.917000,0.766000,-0.766000,0
,,,,2.704,0.225,-0.222,0,,,,
7.25932260,0.00002656,-0.00002656,0,,,,0,,,,0
7.25933784,0.00003394,-0.00003394,0,,,,,,,,
7.25932260,0.00002656,-0.00002656,0,1.570,0.430,-0.230,0,8.570000,2.500000,-2.500000,0
7.25931979,0.00003612,-0.00003612,0,1.610,0.590,-0.200,0,8.917000,0.766000,-0.766000,0
7.25931979,0.00003612,-0.00003612,0,1.610,0.590,-0.200,0,8.917000,0.766000,-0.766000,0
7.25931979,0.00003612,-0.00003612,0,1.750,0.490,-0.190,0,,,,
7.25922435,0.00000650,-0.00000650,0,,,,,,,,
5.54608449,0.00000019,-0.00000019,0,,,,,,,,
5.54608309,0.00000826,-0.00000826,0,,,,0,,,,0
,,,,10.383,0.814,-1.470,0,,,,
5.54608367,0.00000709,-0.00000709,0,20.240,2.230,-7.840,0,13.100000,5.600000,-5.600000,0
